config,seed,interv_frac,alpha,boost,di_after_monitor,di_priv_after_monitor,efficiency_loss_rel,deviation_rel,efficiency_ok,reverse_ok,reaches_target,admissible,qualifying,selected
structure=uniform bias=0.30 frac=1.00,56,1.0,1.0,1.1025285557815678,0.9048885709815141,1.1051084432587324,0.07437084547289138,0.028243197267723688,True,True,True,True,True,True
structure=nonlinear bias=0.30 frac=1.00,44,1.0,0.3,1.000385305624061,0.7981652113139948,1.2528734475331629,-4.906637943614709e-05,0.00010600017036669196,True,True,False,True,False,True
structure=nonlinear bias=0.30 frac=1.00,44,1.0,0.5,1.0006421760401019,0.7981652113139948,1.2528734475331629,-8.131272233971197e-05,0.0001766669506111975,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,44,1.0,0.7,1.0008990464561427,0.7981652113139948,1.2528734475331629,-0.00011318740386657312,0.00024733373085569923,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,44,1.0,1.0,1.0012843520802037,0.7981652113139948,1.2528734475331629,-0.00016030256107576807,0.0003533339012223929,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,45,1.0,0.3,1.000144495412844,0.8032110091743119,1.2450028555111365,4.089146285486342e-05,4.3867822871861936e-05,True,True,False,True,False,True
structure=nonlinear bias=0.30 frac=1.00,45,1.0,0.5,1.0002408256880735,0.8032110091743119,1.2450028555111365,6.824379540360965e-05,7.311303811981701e-05,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,45,1.0,0.7,1.0003371559633027,0.8032110091743119,1.2450028555111365,9.566921380195212e-05,0.00010235825336770282,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,45,1.0,1.0,1.0004816513761468,0.8032110091743119,1.2450028555111365,0.00013694437736764083,0.0001462260762395648,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,47,1.0,0.3,1.0086115437562235,0.7841526260875085,1.2752619410196349,-0.0016397314144578044,0.002357993771044109,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,47,1.0,0.5,1.0143525729270393,0.8009259442925889,1.2485548846632026,-0.0025157566986107175,0.00392998961840687,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,47,1.0,0.7,1.020093602097855,0.8093126033951291,1.235616492076019,-0.003218078789041658,0.00550198546576963,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,47,1.0,1.0,1.0287051458540786,0.8302792511514796,1.2044140554074327,-0.003945868436459333,0.007859979236813742,True,True,False,True,False,True
structure=nonlinear bias=0.30 frac=1.00,48,1.0,0.3,1.0050256813925262,0.796173577208976,1.2560075197490819,0.0003187663742785883,0.001450779412714392,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,48,1.0,0.5,1.0083761356542105,0.8001946558817484,1.2496959241724535,0.0006086058884079607,0.0024179656878573442,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,48,1.0,0.7,1.0117265899158947,0.8122578919000664,1.2311360837144465,0.0009603082808925863,0.003385151963000293,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,48,1.0,1.0,1.016752271308421,0.8203000492456115,1.219066122109403,0.0016038547665351431,0.004835931375714687,True,True,False,True,False,True
structure=nonlinear bias=0.30 frac=1.00,49,1.0,0.3,1.001277973087647,0.7982058431325009,1.25280967134439,5.418608490154216e-05,0.00035007094168412457,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,49,1.0,0.5,1.0021299551460783,0.8024972723966541,1.2461101543853288,9.648474297518746e-05,0.0005834515694734801,True,True,False,True,False,True
structure=nonlinear bias=0.30 frac=1.00,49,1.0,0.7,1.0029819372045097,0.8024972723966541,1.2461101543853288,0.00014372308222685408,0.0008168321972628954,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,49,1.0,1.0,1.0042599102921566,0.8024972723966541,1.2461101543853288,0.00022384249331304694,0.0011669031389469602,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,50,1.0,0.3,1.0049076351821769,0.780633557669993,1.2810107766629506,-0.0023095688937087204,0.0014147096084378525,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,50,1.0,0.5,1.0081793919702948,0.7846368066836853,1.2744750073942621,-0.003767846661419205,0.0023578493473964436,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,50,1.0,0.7,1.0114511487584128,0.7886400556973775,1.268005591113073,-0.005160976566653448,0.003300989086355033,True,True,False,True,False,True
structure=nonlinear bias=0.30 frac=1.00,50,1.0,1.0,1.0163587839405896,0.7886400556973775,1.268005591113073,-0.007128519182361657,0.0047156986947928855,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,53,1.0,0.3,1.0094134621662205,0.7639550825879742,1.3089774815194632,-0.0028487067327292487,0.0024242704600844125,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,53,1.0,0.5,1.0156891036103677,0.7771267219429392,1.286791422510659,-0.004479938798991009,0.004040450766807389,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,53,1.0,0.7,1.0219647450545146,0.7859078148462493,1.2724138647172436,-0.005896846260806451,0.005656631073530311,True,True,False,True,False,False
structure=nonlinear bias=0.30 frac=1.00,53,1.0,1.0,1.0313782072207351,0.8122510935561794,1.2311463880237115,-0.007620348820192535,0.008080901533614723,True,True,False,True,False,True
structure=interaction bias=0.30 frac=1.00,44,1.0,0.3,1.00744878072044,0.7813324643118303,1.2798649047313864,-0.0007711421411052298,0.0020331828434787223,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,44,1.0,0.5,1.0124146345340668,0.8023360251804279,1.2463605878536013,-0.0011121853895437542,0.0033886380724645793,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,44,1.0,0.7,1.0173804883476933,0.810737449527867,1.2334449340934603,-0.0013147874281435822,0.004744093301450371,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,44,1.0,1.0,1.0248292690681335,0.8191388738753059,1.220794216820707,-0.0013591132175961795,0.006777276144929153,True,True,False,True,False,True
structure=interaction bias=0.30 frac=1.00,45,1.0,0.3,1.0057272727272728,0.7727272727272728,1.2941176470588234,0.0016795124851640576,0.0017258030801480591,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,45,1.0,0.5,1.0095454545454545,0.7804545454545455,1.28130460104834,0.0029413223371376534,0.002876338466913389,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,45,1.0,0.7,1.0133636363636362,0.7881818181818182,1.2687427912341407,0.00431684007860278,0.0040268738536787165,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,45,1.0,1.0,1.019090909090909,0.7959090909090909,1.2564249000571102,0.006593318983596969,0.005752676933826775,True,True,False,True,False,True
structure=interaction bias=0.30 frac=1.00,47,1.0,0.3,1.0177685545614235,0.7608749232231788,1.314276459215993,-0.0003043785426290615,0.004827499152583618,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,47,1.0,0.5,1.0296142576023724,0.7898212518240608,1.2661092591400138,0.0004502516488675078,0.008045831920972678,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,47,1.0,0.7,1.0414599606433212,0.8063620110245646,1.2401377871576549,0.0019709212162968516,0.011264164689361738,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,47,1.0,1.0,1.0592285152047447,0.8642546682263282,1.1570663564389603,0.005688249397315081,0.016091663841945356,True,True,True,True,True,True
structure=interaction bias=0.30 frac=1.00,48,1.0,0.3,1.0095413312389554,0.7745271287387918,1.2911103599797193,0.00015887887654072023,0.0027287438097159705,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,48,1.0,0.5,1.0159022187315925,0.7865043523790823,1.271448780893734,0.0005348531754770326,0.0045479063495266585,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,48,1.0,0.7,1.0222631062242293,0.7984815760193729,1.252377049180328,0.0011268715127407565,0.006367068889337285,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,48,1.0,1.0,1.0318044374631847,0.8144512075397603,1.227820636451302,0.002419981590500239,0.009095812699053253,True,True,False,True,False,True
structure=interaction bias=0.30 frac=1.00,49,1.0,0.3,1.0072069214131218,0.7997116077865897,1.2504507753335738,0.00033743144286413107,0.0019614544220134572,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,49,1.0,0.5,1.0120115356885364,0.8039653929343907,1.2438346336651422,0.0007564804473949491,0.0032690907033557618,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,49,1.0,0.7,1.016816149963951,0.8082191780821917,1.2372881355932206,0.001330805219356395,0.004576726984698066,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,49,1.0,1.0,1.024023071377073,0.8294881038211968,1.2055627987831379,0.002483434441230738,0.006538181406711583,True,True,False,True,False,True
structure=interaction bias=0.30 frac=1.00,50,1.0,0.3,1.0105271692254614,0.7697084698982231,1.299193186911699,-0.00465764015763222,0.0030050788103778187,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,50,1.0,0.5,1.0175452820424358,0.7895463170605486,1.2665501420144198,-0.007394150101402041,0.0050084646839630735,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,50,1.0,0.7,1.0245633948594102,0.7974814559254786,1.2539476530391522,-0.00983579324945048,0.007011850557548329,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,50,1.0,1.0,1.0350905640848715,0.8093841642228738,1.2355072463768118,-0.012945382729545403,0.010016929367926147,True,True,False,True,False,True
structure=interaction bias=0.30 frac=1.00,53,1.0,0.3,1.005805578342904,0.7811812961443807,1.2801125742969357,0.0014826675017234003,0.0014880010981656322,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,53,1.0,0.5,1.00967596390484,0.7944216570959803,1.25877736472532,0.0025892464466187883,0.0024800018302760323,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,53,1.0,0.7,1.013546349466776,0.7944216570959803,1.25877736472532,0.0037903325465116215,0.003472002562386435,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,53,1.0,1.0,1.01935192780968,0.8032485643970468,1.2449446464316352,0.005769162611970704,0.0049600036605520655,True,True,False,True,False,True
structure=interaction bias=0.30 frac=1.00,54,1.0,0.3,1.0063375959079284,0.7786189258312021,1.28432531861779,-0.001665843225412707,0.0016764037620779363,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,54,1.0,0.5,1.0105626598465474,0.7786189258312021,1.28432531861779,-0.002655250115468387,0.002794006270129911,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,54,1.0,0.7,1.0147877237851664,0.7962148337595909,1.255942438648336,-0.0035477327973485857,0.003911608778181887,True,True,False,True,False,False
structure=interaction bias=0.30 frac=1.00,54,1.0,1.0,1.0211253196930947,0.8094117647058824,1.2354651162790697,-0.00470472392983938,0.005588012540259822,True,True,False,True,False,True
5-fold CV fold=0 frac=1.00,42,1.0,0.3,1.0320308686288586,0.6984305028544081,1.4317816818038598,0.006653603855277849,0.00841812205444953,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,42,1.0,0.5,1.0533847810480976,0.7493889515605238,1.3344205274411973,0.01416391702555922,0.01403020342408253,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,42,1.0,0.7,1.0747386934673366,0.8273254025228182,1.20871424587065,0.024133892009250913,0.019642284793715527,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,42,1.0,1.0,1.1067695620961953,0.8962691860663864,1.1157362269575228,0.04370072038493326,0.02806040684816506,True,True,True,True,True,True
5-fold CV fold=0 frac=1.00,43,1.0,0.3,1.030420928170263,0.7212533254507835,1.3864754098360652,0.00527392036642444,0.00800280224886271,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,43,1.0,0.5,1.0507015469504384,0.7753473248595921,1.2897445672893633,0.011524199514606672,0.013338003748104536,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,43,1.0,0.7,1.0709821657306138,0.841462213025914,1.188407494145199,0.019961944452575306,0.018673205247346364,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,43,1.0,1.0,1.101403093900877,0.9045718790028575,1.1054953433908827,0.03672006021537762,0.026676007496209134,True,True,True,True,True,True
5-fold CV fold=0 frac=1.00,44,1.0,0.3,1.0360200113367852,0.7088972534833016,1.4106416622244051,-0.005994818726322191,0.009391679709645186,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,44,1.0,0.5,1.0600333522279755,0.7774041309207634,1.2863322437142086,-0.006641980231645799,0.01565279951607533,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,44,1.0,0.7,1.0840466931191657,0.8339967688038842,1.1990454128907444,-0.0046096342871896545,0.021913919322505474,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,44,1.0,1.0,1.1200667044559511,0.9084607660185167,1.1007630019980605,0.0034629610978314886,0.031305599032150716,True,True,True,True,True,True
5-fold CV fold=0 frac=1.00,45,1.0,0.3,1.035226232686274,0.7247085682218197,1.3798650158830725,-0.0001947158612119036,0.009216096920630376,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,45,1.0,0.5,1.0587103878104567,0.78137302417332,1.27979846892972,0.003058311045615675,0.015360161534383961,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,45,1.0,0.7,1.0821945429346393,0.8469844994855836,1.1806591509140372,0.009017607937218362,0.02150422614813754,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,45,1.0,1.0,1.1174207756209134,0.9215429941586103,1.0851365658886298,0.023030809496075888,0.030720323068767923,True,True,True,True,True,True
5-fold CV fold=0 frac=1.00,46,1.0,0.3,1.0360200113367852,0.6999615738175456,1.428649853657057,0.0014216319772853729,0.009442731646809498,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,46,1.0,0.5,1.0600333522279755,0.7565542117006663,1.321782344918931,0.005975992539696693,0.01573788607801585,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,46,1.0,0.7,1.0840466931191657,0.822082529249543,1.2164228826427843,0.013415637830818153,0.022033040509222203,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,46,1.0,1.0,1.1200667044559511,0.9144178857956874,1.093591907522503,0.029985014633832175,0.031475772156031756,True,True,True,True,True,True
5-fold CV fold=0 frac=1.00,47,1.0,0.3,1.0288027316067516,0.7110509814027401,1.4063689189025939,0.006181506285965517,0.00757345498422294,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,47,1.0,0.5,1.0480045526779196,0.7562448997122363,1.3223229675737536,0.012798040270046596,0.012622424973704955,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,47,1.0,0.7,1.0672063737490873,0.819516385345531,1.2202318561066623,0.021410998088877038,0.01767139496318692,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,47,1.0,1.0,1.0960091053558392,0.8858007988661255,1.1289219893231706,0.038073729507278505,0.02524484994740992,True,True,True,True,True,True
5-fold CV fold=0 frac=1.00,48,1.0,0.3,1.0271762152665642,0.7068375295500638,1.4147522707750793,0.008242442334174475,0.007169177714611177,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,48,1.0,0.5,1.0452936921109404,0.7612096472077612,1.3136985371482877,0.016066249078340866,0.011948629524351963,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,48,1.0,0.7,1.0634111689553165,0.8065197452558421,1.2398952485444514,0.025753131972947117,0.01672808133409275,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,48,1.0,1.0,1.0905873842218807,0.8790159021327718,1.1376358466026408,0.0437767240969313,0.02389725904870393,True,True,True,True,True,True
5-fold CV fold=0 frac=1.00,49,1.0,0.3,1.0328327625388087,0.7005345197324201,1.427481404316757,-0.0023603335998460422,0.00861805822473765,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,49,1.0,0.5,1.0547212708980145,0.7574155277448815,1.3202792435182655,-0.0010558089753718582,0.014363430374562731,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,49,1.0,0.7,1.0766097792572202,0.826271484812598,1.2102559732250766,0.002551179935266457,0.020108802524387813,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,49,1.0,1.0,1.109442541796029,0.8921337046165008,1.120908216812487,0.012278783837780876,0.028726860749125463,True,True,True,True,True,True
5-fold CV fold=0 frac=1.00,50,1.0,0.3,1.030420928170263,0.7332742142082964,1.3637463047567857,0.020786490439068744,0.008088421072057123,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,50,1.0,0.5,1.0507015469504384,0.7723421026702139,1.2947630286406837,0.03815547921099029,0.013480701786761886,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,50,1.0,0.7,1.0709821657306138,0.8234308798896444,1.214431015914802,0.05833353076627899,0.018872982501466653,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,50,1.0,1.0,1.101403093900877,0.898561434624101,1.1128899610724272,0.0938676008180257,0.02696140357352383,True,True,True,True,True,True
5-fold CV fold=0 frac=1.00,51,1.0,0.3,1.0328327625388087,0.6975407824686063,1.433607933949018,0.0036600308308910126,0.0086115954563479,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,51,1.0,0.5,1.0547212708980145,0.751428053217254,1.3307993968530722,0.009183768299169864,0.014352659093913147,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,51,1.0,0.7,1.0766097792572202,0.8172902730211568,1.2235554894143632,0.017174479298929787,0.020093722731478393,True,True,False,True,False,False
5-fold CV fold=0 frac=1.00,51,1.0,1.0,1.109442541796029,0.913089865463197,1.0951824544594138,0.03378612117009693,0.028705318187826293,True,True,True,True,True,True
5-fold CV fold=1 frac=1.00,42,1.0,0.3,1.0214169550736822,0.7284954821665613,1.3726921092578066,0.005105684220729986,0.0057039255330872864,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,42,1.0,0.5,1.0356949251228038,0.7681207594392195,1.301878627431015,0.009883674156930089,0.009506542555145497,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,42,1.0,0.7,1.0499728951719254,0.7955536437049059,1.2569862609678766,0.01576102445770084,0.01330915957720371,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,42,1.0,1.0,1.0713898502456076,0.8443232157327929,1.184380556363234,0.026638350592426755,0.019013085110290994,True,True,False,True,False,True
5-fold CV fold=1 frac=1.00,43,1.0,0.3,1.0247207002755714,0.7308002377478792,1.3683629921655729,0.004254141979646541,0.0065979469403003735,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,43,1.0,0.5,1.0412011671259522,0.7459620684065489,1.3405507362272482,0.00885369837040068,0.010996578233833936,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,43,1.0,0.7,1.0576816339763333,0.8005446587777598,1.2491495496662994,0.014864024151280027,0.01539520952736756,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,43,1.0,1.0,1.0824023342519047,0.8611919814124386,1.1611812715207854,0.026524705429083337,0.021993156467667935,True,True,True,True,True,True
5-fold CV fold=1 frac=1.00,44,1.0,0.3,1.0263598171035357,0.7349682776818455,1.360602940788258,-0.005889417368172243,0.006974517002289715,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,44,1.0,0.5,1.0439330285058928,0.7561402033763843,1.3225060584461867,-0.0080813527908647,0.011624195003816154,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,44,1.0,0.7,1.06150623990825,0.783361250697934,1.2765502494654313,-0.008885813955352746,0.01627387300534265,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,44,1.0,1.0,1.0878660570117857,0.8317542237140227,1.2022782349510788,-0.0074909914679513355,0.02324839000763236,True,True,False,True,False,True
5-fold CV fold=1 frac=1.00,45,1.0,0.3,1.0230731016011494,0.7296508415297706,1.3705185317177475,-0.0029028656485525443,0.006111485722120238,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,45,1.0,0.5,1.0384551693352488,0.7509323244077222,1.331677925555706,-0.003476962515049045,0.010185809536867025,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,45,1.0,0.7,1.0538372370693485,0.7843746546445033,1.2749009597374397,-0.002962141862181151,0.014260133351613866,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,45,1.0,1.0,1.076910338670498,0.8238974085606992,1.2137433491227285,-0.0001481905340715167,0.020371619073734103,True,True,False,True,False,True
5-fold CV fold=1 frac=1.00,46,1.0,0.3,1.0255413148215304,0.7238015679773437,1.3815941333126565,0.0013478601009755788,0.006790357185193389,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,46,1.0,0.5,1.0425688580358838,0.7480292355247026,1.3368461451891696,0.0040279580596131745,0.011317261975322256,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,46,1.0,0.7,1.0595964012502375,0.79951302906284,1.2507613555368364,0.008133275664640519,0.01584416676545118,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,46,1.0,1.0,1.085137716071768,0.860082197931237,1.162679569935651,0.016963538909162496,0.02263452395064457,True,True,True,True,True,True
5-fold CV fold=1 frac=1.00,47,1.0,0.3,1.0247207002755714,0.7338326038796131,1.3627085996359631,0.0048803681377657115,0.006582746972195237,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,47,1.0,0.5,1.0412011671259522,0.7550591668017507,1.3243995225377634,0.009916124273156189,0.010971244953658706,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,47,1.0,0.7,1.0576816339763333,0.7944799265142919,1.2586850424118439,0.01637762231005022,0.015359742935122236,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,47,1.0,1.0,1.0824023342519047,0.8520948830172368,1.1735782245975197,0.02874313543071149,0.021942489907317467,True,True,True,True,True,True
5-fold CV fold=1 frac=1.00,48,1.0,0.3,1.0247207002755714,0.7277678716161453,1.3740645046329294,5.1084632656393345e-05,0.006552799473843022,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,48,1.0,0.5,1.0412011671259522,0.7520268006700167,1.3297398431931575,0.0017176609768700302,0.010921332456405015,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,48,1.0,0.7,1.0576816339763333,0.7793180958556222,1.2831730782564321,0.004690253259037568,0.015289865438967067,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,48,1.0,1.0,1.0824023342519047,0.8399654184903009,1.1905252025700472,0.011597921565953156,0.02184266491281009,True,True,False,True,False,True
5-fold CV fold=1 frac=1.00,49,1.0,0.3,1.0255413148215304,0.7207731095339239,1.3873991506795162,-0.0002697149000750128,0.006785321195375932,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,49,1.0,0.5,1.0425688580358838,0.7450007770812828,1.3422804791127025,0.0012826166495251848,0.011308868658959826,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,49,1.0,0.7,1.0595964012502375,0.7722569030720614,1.2949058739675483,0.004220661385512283,0.01583241612254378,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,49,1.0,1.0,1.085137716071768,0.8328260719404583,1.200730901315363,0.011225940713968608,0.02261773731791971,True,True,False,True,False,True
5-fold CV fold=1 frac=1.00,50,1.0,0.3,1.0230731016011494,0.7296508415297706,1.3705185317177475,-0.00025940161286558736,0.006133992881591182,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,50,1.0,0.5,1.0384551693352488,0.766133383606259,1.305255744493093,0.0009898604430734418,0.010223321469318598,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,50,1.0,0.7,1.0538372370693485,0.7843746546445033,1.2749009597374397,0.003376879670625311,0.01431265005704607,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,50,1.0,1.0,1.076910338670498,0.8360582559195288,1.196088900408216,0.009090703208727024,0.020446642938637252,True,True,False,True,False,True
5-fold CV fold=1 frac=1.00,51,1.0,0.3,1.0230731016011494,0.7235704178503557,1.3820354941691573,0.0020171574317724293,0.006149646069729962,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,51,1.0,0.5,1.0384551693352488,0.7722138072856737,1.2949781402057459,0.004840901995541602,0.010249410116216565,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,51,1.0,0.7,1.0538372370693485,0.8026159256827476,1.245925937925225,0.008847824913381253,0.014349174162703225,True,True,False,True,False,False
5-fold CV fold=1 frac=1.00,51,1.0,1.0,1.076910338670498,0.8421386795989434,1.1874528794666406,0.01707666870402221,0.020498820232433188,True,True,False,True,False,True
5-fold CV fold=2 frac=1.00,42,1.0,0.3,1.0349086635096925,0.6995366742752018,1.4295176175518056,0.003477276889827324,0.009249775586981642,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,42,1.0,0.5,1.0581811058494872,0.7294314039450822,1.3709308299472236,0.009245659057596332,0.015416292644969347,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,42,1.0,0.7,1.0814535481892822,0.7892208632848431,1.2670724337391004,0.017774199285006072,0.021582809702957104,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,42,1.0,1.0,1.1163622116989746,0.8729261063605083,1.1455723373531592,0.03574230598794687,0.030832585289938746,True,True,True,True,True,True
5-fold CV fold=2 frac=1.00,43,1.0,0.3,1.0325094686444662,0.7142136536570768,1.4001412530824298,0.00039706218623394873,0.00860107100413829,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,43,1.0,0.5,1.054182447740777,0.7502244261103749,1.332934472934473,0.003519936707605094,0.014335118340230482,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,43,1.0,0.7,1.0758554268370881,0.7982387893814389,1.2527579632842791,0.00892934434674851,0.020069165676322734,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,43,1.0,1.0,1.1083648954815544,0.8732612319924763,1.145132708706592,0.021330705401286627,0.028670236680461023,True,True,True,True,True,True
5-fold CV fold=2 frac=1.00,44,1.0,0.3,1.0357043407252404,0.683721642381402,1.462583510618445,-0.0014993872924577063,0.009423341558010601,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,44,1.0,0.5,1.0595072345420675,0.7464210069665961,1.3397264957264956,0.0008664570534268776,0.015705569263351038,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,44,1.0,0.7,1.0833101283588946,0.8150917396075229,1.2268557653173038,0.005924650098663229,0.02198779696869148,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,44,1.0,1.0,1.119014469084135,0.8658483680812514,1.1549366342469791,0.018560093477802263,0.031411138526702076,True,True,True,True,True,True
5-fold CV fold=2 frac=1.00,45,1.0,0.3,1.031705656759348,0.7001010135597864,1.4283653081936343,0.009695565414694548,0.008438933197078793,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,45,1.0,0.5,1.0528427612655802,0.7271435419805506,1.3752442843351933,0.01927209317268297,0.014064888661797989,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,45,1.0,0.7,1.073979865771812,0.787238049582249,1.2702638046149497,0.03133887491589111,0.019690844126517126,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,45,1.0,1.0,1.1056855225311601,0.8713703602246269,1.1476176441693682,0.05410827375299171,0.02812977732359592,True,True,True,True,True,True
5-fold CV fold=2 frac=1.00,46,1.0,0.3,1.0349086635096925,0.6935577283412258,1.441841045289321,-0.003253738645426924,0.009184388491934087,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,46,1.0,0.5,1.0581811058494872,0.7324208769120703,1.3653351939066225,-0.0022612858776605723,0.015307314153223424,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,46,1.0,0.7,1.0814535481892822,0.7922103362518311,1.2622910283287643,0.0012604563818800056,0.02143023981451281,True,True,False,True,False,False
