config,used_by,seed,interv_frac,bitwise_identical_to_R2,max_abs_diff_vs_R2,triggered,di_before_monitor,selected_alpha,selection_rule,n_qualifying,n_admissible,n_efficiency_rejections,n_reverse_rejections,di_after_monitor,n_routed,n_unpriv,R2,RMSE,DI,EOD,AOD,deposited_DI,abs_diff_R2routine_vs_deposited_DI
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),58,0.1,True,0.0,True,0.6909548910761766,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7032933712739655,44,442,0.7179256643321255,2.1345947317197167,0.625211048828257,0.15476564957533812,0.10814262870923769,0.625211048828257,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),58,0.25,True,0.0,True,0.6909548910761766,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7238575049369469,110,442,0.7200739853743983,2.126450496078656,0.6564716012696697,0.12802768166089962,0.09085207612456746,0.6564716012696697,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),58,0.5,True,0.0,True,0.6909548910761766,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7567601187977173,221,442,0.7225689351140929,2.1169528763610295,0.7055953265347472,0.09059452658068579,0.06429236132955858,0.7055953265347472,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,58,1.0,True,0.0,True,0.6909548910761766,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8390166534496432,442,442,0.7306493050076294,2.0858962170629987,0.7904453974471535,0.021075810003145623,0.01776829715843556,0.7904453974471535,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),59,0.1,False,0.615363779044305,True,0.6178947955597701,0.7,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6373254495081906,45,455,0.7106617519217158,2.05935631727042,0.628906621974213,0.14928758977527223,0.11772995189028498,0.6328870436322777,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),59,0.25,True,0.0,True,0.6178947955597701,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6761867574050314,113,455,0.7088363499599024,2.0658422255439306,0.6766716818709887,0.13298324194918532,0.09297261192558101,0.6766716818709887,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),59,0.5,True,0.0,True,0.6178947955597701,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7383648500399769,227,455,0.7059912528972251,2.0759108473711794,0.7363780067419583,0.11124411151440261,0.061807843756160136,0.7363780067419583,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,59,1.0,True,0.0,True,0.6178947955597701,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8588349045201836,455,455,0.6980326226140603,2.103820032434137,0.8637514998000267,0.02972237238396791,0.010318339462193751,0.8637514998000267,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),60,0.1,False,0.39698022636508945,True,0.6704331450094161,0.7,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6830037664783427,43,432,0.7309948439435923,2.0139244935767597,0.7074848160057163,0.056292488807826224,0.05350471492966988,0.7154340836012862,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),60,0.25,True,0.0,True,0.6704331450094161,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.703954802259887,108,432,0.7268367105127859,2.0294298723397746,0.731332618792426,0.050157519482672885,0.04114354996969544,0.731332618792426,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),60,0.5,True,0.0,True,0.6704331450094161,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7416666666666666,216,432,0.7208628132057271,2.0515009876258454,0.7631296891747053,0.0378875808323661,0.023856164287664725,0.7631296891747053,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,60,1.0,True,0.0,True,0.6704331450094161,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8045197740112994,432,432,0.7129412393315098,2.080406895180343,0.826723829939264,0.017327143094014286,0.016762350091882344,0.826723829939264,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),61,0.1,True,0.0,True,0.7349078202193035,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7435032333212837,43,430,0.7172091904772608,2.0440861363733065,0.7469384498783358,0.10994177354630574,0.06592706207195766,0.7469384498783358,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),61,0.25,True,0.0,True,0.7349078202193035,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7478009398722737,107,430,0.7179128727034216,2.0415413524699266,0.7512066695919263,0.10994177354630574,0.0639350301994477,0.7512066695919263,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),61,0.5,True,0.0,True,0.7349078202193035,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7950757119331645,215,430,0.716184014603974,2.0477879045254372,0.7981570864414217,0.08759540483122197,0.03881762273433609,0.7981570864414217,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,61,1.0,True,0.0,True,0.7349078202193035,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8380527774430653,430,430,0.7182019042260557,2.040495184504397,0.8408392835773266,0.054075851758596194,0.014089718707983354,0.8408392835773266,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),62,0.1,True,0.0,True,0.5894909688013136,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6062141168524147,42,423,0.7248670533343977,2.062489016381313,0.5818405595769054,0.13283976731887892,0.09873155868900257,0.5818405595769054,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),62,0.25,True,0.0,True,0.5894909688013136,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.639660412954617,105,423,0.7227160040255982,2.070535813299357,0.6343374521703103,0.0941300898995241,0.06818269012857889,0.6343374521703103,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),62,0.5,True,0.0,True,0.5894909688013136,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7065530051590213,211,423,0.7208918858298428,2.0773351793801424,0.6955838268626161,0.06187202538339509,0.035262613094394976,0.6955838268626161,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,62,1.0,True,0.0,True,0.5894909688013136,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8403381895678301,423,423,0.717531947898242,2.089801382849641,0.8180765762472278,0.015547329455314562,0.03329781059361657,0.8180765762472278,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),63,0.1,True,0.0,True,0.712427637019773,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7201714156830313,47,470,0.7106474517694793,2.164446783543007,0.7543299434243865,0.08068813494345406,0.045494282064001704,0.7543299434243865,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),63,0.25,True,0.0,True,0.712427637019773,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.731787083677919,117,470,0.7083829409142584,2.1728998986694084,0.7722050605671446,0.06987732413264325,0.03482571876385947,0.7722050605671446,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),63,0.5,True,0.0,True,0.712427637019773,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7743778663258402,235,470,0.7026031683464673,2.194327396865166,0.8008052479955573,0.0644719187272379,0.019842314306770817,0.8008052479955573,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,63,1.0,True,0.0,True,0.712427637019773,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8208405383053905,470,470,0.6901692125868799,2.239729355000937,0.8222553885668669,0.048255702511021625,0.00647104830392585,0.8222553885668669,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),64,0.1,True,0.0,True,0.603915933177654,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6333752469911982,47,475,0.6751038270006187,2.2200446267098255,0.5745614035087719,0.14488217967599415,0.07511386430289071,0.5745614035087719,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),64,0.25,True,0.0,True,0.603915933177654,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6665169750314353,118,475,0.6747847964000984,2.221134341587596,0.6359649122807018,0.09131075110456555,0.040184827541606384,0.6359649122807018,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),64,0.5,True,0.0,True,0.603915933177654,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7291180168852165,237,475,0.6768524866904302,2.2140621920898096,0.7192982456140351,0.043691703485517874,0.0015400057141715245,0.7192982456140351,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,64,1.0,True,0.0,True,0.603915933177654,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8395904436860069,475,475,0.6791370523712866,2.206221899332573,0.8508771929824562,0.039641629847815385,0.06926530430266226,0.8508771929824562,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),65,0.1,True,0.0,True,0.6304386625177505,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6470291536366387,43,431,0.7530050967746942,2.014234190540488,0.6574706293963836,0.07748319641523527,0.05359747403910323,0.6574706293963836,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),65,0.25,True,0.0,True,0.6304386625177505,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.667767267535249,107,431,0.7472277102513407,2.037655209048744,0.6771553787795087,0.07107294000497888,0.043119618561247755,0.6771553787795087,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),65,0.5,True,0.0,True,0.6304386625177505,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7216863636716355,215,431,0.7359664236677735,2.082550526220779,0.7283357271756344,0.04543191436395322,0.013935469377098567,0.7283357271756344,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,65,1.0,True,0.0,True,0.6304386625177505,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8627055381821849,431,431,0.7232632309728315,2.1320598944994913,0.8621920229808862,0.03790141896938015,0.06591301547138631,0.8621920229808862,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),66,0.1,True,0.0,True,0.5629370629370629,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.5874125874125875,42,429,0.7022079260194485,2.119472329075355,0.6106831629908553,0.11108447548074418,0.10240613542140044,0.6106831629908553,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),66,0.25,True,0.0,True,0.5629370629370629,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6486013986013986,107,429,0.6905978980930219,2.160393259703596,0.6644540075309306,0.08527802386784089,0.07125473443246705,0.6644540075309306,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),66,0.5,True,0.0,True,0.5629370629370629,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7342657342657343,214,429,0.6815876857278804,2.1916243217775633,0.7335879505110275,0.05301995935171189,0.03140307443717627,0.7335879505110275,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,66,1.0,True,0.0,True,0.5629370629370629,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.9178321678321679,429,429,0.6486161574659961,2.302300870138487,0.9217859064012912,0.07601229871280424,0.08603276262427886,0.9217859064012912,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),67,0.1,True,0.0,True,0.55269917235626,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.5987574367192817,45,451,0.7258537713993063,2.0478974437432087,0.6676316005584298,0.08782000707348259,0.07564298047378938,0.6676316005584298,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),67,0.25,True,0.0,True,0.55269917235626,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6486538897792218,112,451,0.7192203417124501,2.072525518511712,0.6927575210095536,0.07652057204523399,0.060869175368424205,0.6927575210095536,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),67,0.5,True,0.0,True,0.55269917235626,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7254176637175913,225,451,0.7056582036691026,2.121988539577765,0.7753141167775315,0.031322831932239614,0.010898042538204394,0.7753141167775315,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,67,1.0,True,0.0,True,0.55269917235626,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.9134889098665965,451,451,0.67166676550824,2.241168390609827,0.9511955599353973,0.047773213265500436,0.09251859319935177,0.9511955599353972,1.1102230246251565e-16
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),68,0.1,True,0.0,True,0.6704331450094161,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6913841807909604,43,432,0.7360709566930084,2.0650744318560244,0.6812536106296938,0.07055749128919853,0.05535026305753458,0.6812536106296938,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),68,0.25,True,0.0,True,0.6704331450094161,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7123352165725048,108,432,0.7366486161566645,2.0628132876917333,0.7069612940496821,0.06445993031358876,0.04297312436077448,0.7069612940496821,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),68,0.5,True,0.0,True,0.6704331450094161,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7793785310734463,216,432,0.7354593482658458,2.067465767898374,0.7755151165029847,0.04616724738675948,0.009573051554076256,0.7755151165029847,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,68,1.0,True,0.0,True,0.6704331450094161,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8506120527306967,432,432,0.7292465232687165,2.0916024357447047,0.8569227806662815,0.0034843205574912606,0.0341564715620504,0.8569227806662815,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),69,0.1,True,0.0,True,0.6297468712197438,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6614322483880328,44,449,0.7147998101689497,2.113994428298839,0.7051808083859681,0.10241693585602218,0.06832902852683256,0.7051808083859681,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),69,0.25,True,0.0,True,0.6297468712197438,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6851962812642496,112,449,0.7077499172146218,2.139962951630262,0.7236410389719883,0.09105329949238583,0.057152704850508884,0.7236410389719883,0.0
uniform bias=0.30 frac=0.50,interv. sweep (30 seeds); reverse discr. (seeds 42-56),69,0.5,True,0.0,True,0.6297468712197438,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7723310684770444,224,449,0.6960531164200052,2.1823669731637967,0.7827137768472525,0.06832602676511312,0.02381104650885056,0.7827137768472525,0.0
uniform bias=0.30 frac=1.00,bias sens.; interv. sweep; ablation; reverse discr.; binarization,69,1.0,True,0.0,True,0.6297468712197438,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.9030332492962364,449,449,0.6807548100615028,2.236614388454556,0.9045512987149852,0.0001442085832948914,0.04874140104359702,0.9045512987149852,0.0
uniform bias=0.30 frac=0.10,interv. sweep (30 seeds); reverse discr. (seeds 42-56),70,0.1,False,1.650227240289821,True,0.569954128440367,0.3,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.5739678899082569,43,436,0.7112820154315695,2.1346570505928506,0.5301335792993264,0.21567937949604143,0.1433145412080023,0.534514848549734,0.0
uniform bias=0.30 frac=0.25,interv. sweep (30 seeds); reverse discr. (seeds 42-56),70,0.25,True,0.0,True,0.569954128440367,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.6181192660550459,109,436,0.7087107880380679,2.144141258325181,0.5870900795546258,0.19172728368765823,0.11460986876849472,0.5870900795546258,0.0
