fold,seed,model,Acc,DI,EOD,AOD
4,77,FE-HITL,0.795,1.16875,0.05494505494505497,0.008052724068068125
4,78,DL,0.77,2.125,0.14285714285714285,0.12573209576326333
4,78,Debiased-HITL,0.76,1.328125,0.047619047619047616,0.007238186571679739
4,78,FE-HITL,0.75,1.0625,0.14285714285714285,0.04038086104736788
4,79,DL,0.775,1.59375,0.05860805860805862,0.09271807869266513
4,79,Debiased-HITL,0.775,1.59375,0.05860805860805862,0.09271807869266513
4,79,FE-HITL,0.78,0.9107142857142858,0.13186813186813184,0.06065955142915103
4,80,DL,0.76,2.125,0.21978021978021978,0.1357831810960557
4,80,Debiased-HITL,0.76,1.8214285714285716,0.17216117216117216,0.1003457503097877
4,80,FE-HITL,0.75,0.9107142857142858,0.018315018315018305,0.018148158881795894
4,81,DL,0.665,0.796875,0.021978021978021976,0.0018376492843047605
4,81,Debiased-HITL,0.665,0.796875,0.021978021978021976,0.0018376492843047605
4,81,FE-HITL,0.665,0.796875,0.021978021978021976,0.0018376492843047605
4,82,DL,0.77,1.2302631578947367,0.021978021978021955,0.020099536042954877
4,82,Debiased-HITL,0.77,1.2302631578947367,0.021978021978021955,0.020099536042954877
4,82,FE-HITL,0.77,1.2302631578947367,0.021978021978021955,0.020099536042954877
4,83,DL,0.77,0.9659090909090908,0.1501831501831502,0.05435314306088702
4,83,Debiased-HITL,0.77,0.9659090909090908,0.1501831501831502,0.05435314306088702
4,83,FE-HITL,0.77,0.9659090909090908,0.1501831501831502,0.05435314306088702
4,84,DL,0.78,1.615,0.10989010989010983,0.1002579295554601
4,84,Debiased-HITL,0.78,1.615,0.10989010989010983,0.1002579295554601
4,84,FE-HITL,0.775,1.02,0.08058608058608063,0.029863886612867693
4,85,DL,0.77,1.3522727272727273,0.018315018315018305,0.03636920898968369
4,85,Debiased-HITL,0.77,1.3522727272727273,0.018315018315018305,0.03636920898968369
4,85,FE-HITL,0.77,0.9659090909090908,0.07692307692307693,0.0345056525828523
4,86,DL,0.765,1.7314814814814816,0.1575091575091575,0.13701398896795686
4,86,Debiased-HITL,0.77,1.652777777777778,0.1575091575091575,0.12538608199121265
4,86,FE-HITL,0.76,1.0231481481481481,0.08058608058608063,0.028545257986638976
4,87,DL,0.77,1.245689655172414,0.03663003663003661,0.016688577944871413
4,87,Debiased-HITL,0.77,1.245689655172414,0.03663003663003661,0.016688577944871413
4,87,FE-HITL,0.77,1.245689655172414,0.03663003663003661,0.016688577944871413
4,88,DL,0.71,2.125,0.1391941391941392,0.06576105904804058
4,88,Debiased-HITL,0.695,0.0,0.05128205128205128,0.04110494316679884
4,88,FE-HITL,0.7,1.275,0.04395604395604395,0.018142011428992966
4,89,DL,0.77,1.785,0.18315018315018317,0.14336123398698322
4,89,Debiased-HITL,0.765,1.7,0.1355311355311355,0.11955171017745939
4,89,FE-HITL,0.76,1.275,0.0073260073260073555,0.024867324795399583
4,90,DL,0.775,1.328125,0.04029304029304026,0.04220358080343694
4,90,Debiased-HITL,0.775,1.328125,0.04029304029304026,0.04220358080343694
4,90,FE-HITL,0.775,0.9739583333333333,0.05494505494505497,0.02867128076909905
4,91,DL,0.76,1.7202380952380951,0.16483516483516486,0.11610255005124342
4,91,Debiased-HITL,0.76,1.5178571428571428,0.11721611721611719,0.08066511926497541
4,91,FE-HITL,0.745,1.0119047619047619,0.07326007326007328,0.026200882949864016
