Exp,bias,seed,model,R2,RMSE,DI,EOD,AOD
BiasSens,0.2,67,FE-HITL,0.7223491130148503,2.0580249568798163,0.9070422434144907,0.017253398396653852,0.045765620374443
BiasSens,0.2,68,LR,0.7434110069887667,2.035275956396662,0.7752613240418119,0.05369906247099232,0.0560349620268061
BiasSens,0.2,68,DL,0.7411618487559051,2.0441767082559856,0.7466748516472275,0.06408614127912371,0.06385547888093035
BiasSens,0.2,68,Debiased-HITL,0.7362439837688377,2.063504775291336,0.7886593204775023,0.07486308363501348,0.05871954432488867
BiasSens,0.2,68,FE-HITL,0.7349453648484856,2.0685784339933115,0.8295224977043159,0.0485472941613293,0.03523107107564989
BiasSens,0.2,69,LR,0.7290646853430802,2.0594712421447827,0.765325844872664,0.09089690426824915,0.06313306221003899
BiasSens,0.2,69,DL,0.7202279618928311,2.0927872327786314,0.7482420573734605,0.09949417316079223,0.07571327015527533
BiasSens,0.2,69,Debiased-HITL,0.720004381093407,2.093623294882341,0.785385652326808,0.08353292342889829,0.05919227261852092
BiasSens,0.2,69,FE-HITL,0.7149003049524618,2.112619578560715,0.86623417536045,0.04799992850504042,0.013647997378814211
BiasSens,0.2,70,LR,0.7409813291476144,2.018519580719514,0.707175018825012,0.11409383487740443,0.08981234953746764
BiasSens,0.2,70,DL,0.7365662059434768,2.0356503058393494,0.7300243080059593,0.09487666034155595,0.07408853593209484
BiasSens,0.2,70,Debiased-HITL,0.7174963754358731,2.1080428939281637,0.7174861698106725,0.10557353871339803,0.06977442367768666
BiasSens,0.2,70,FE-HITL,0.720952586296441,2.095108082450601,0.8454454867195823,0.02492837742307552,0.003451843032525409
BiasSens,0.2,71,LR,0.7526552387743288,2.005650686002025,0.6955866228070176,0.1361161524500908,0.07599544045907357
BiasSens,0.2,71,DL,0.7474250960297046,2.0267446555220188,0.6615817126002398,0.16333938294010886,0.09568505550268142
BiasSens,0.2,71,Debiased-HITL,0.7426764275539599,2.0457083802449167,0.7133248232521602,0.12462189957652758,0.05604233816166157
BiasSens,0.2,71,FE-HITL,0.7420936057504731,2.0480237707236273,0.8072957580518461,0.06715063520871145,0.00603011023307265
BiasSens,0.3,42,LR,0.7390589691657332,1.9621041836391304,0.6721952149461442,0.11576389449060254,0.09052557779125447
BiasSens,0.3,42,DL,0.7337984205661131,1.98178342088307,0.6832215403643975,0.09773533919496658,0.08225766474075673
BiasSens,0.3,42,Debiased-HITL,0.726449293000013,2.0089530984502884,0.6929309116809117,0.08765225457772052,0.0859225190267113
BiasSens,0.3,42,FE-HITL,0.7074845905950169,2.0774245114150385,0.8652065527065528,0.010173832378801317,0.010525735719155258
BiasSens,0.3,43,LR,0.739977657997692,2.0336872828186703,0.6247364615443164,0.13530540093275167,0.1027866503633977
BiasSens,0.3,43,DL,0.7318860424921627,2.065087945623362,0.5838849988198668,0.16396494659244776,0.12975963329215173
BiasSens,0.3,43,Debiased-HITL,0.7290665432838459,2.0759178300223273,0.6514563220226111,0.09429065743944631,0.0804663934275863
BiasSens,0.3,43,FE-HITL,0.7214118420879735,2.1050390945608974,0.8578182625390902,0.04157890777794504,0.034399797123347634
BiasSens,0.3,44,LR,0.7284563926698897,2.0411010195135213,0.6178741332784318,0.19796117300877303,0.14056137107885458
BiasSens,0.3,44,DL,0.7202409678601043,2.071747228282759,0.6156133064838465,0.21130738186555398,0.13659617763490464
BiasSens,0.3,44,Debiased-HITL,0.7227941912777087,2.062271648780501,0.6658617250249357,0.13961136568612265,0.10500348869412515
BiasSens,0.3,44,FE-HITL,0.7041855284801821,2.1303669513578454,0.8481810068770014,0.038007087611256374,0.001466974656692016
BiasSens,0.3,45,LR,0.7521473222250792,1.962316404897455,0.6338983050847457,0.10492466531169198,0.09041954452610133
BiasSens,0.3,45,DL,0.7481813839880358,1.9779537995039371,0.6604729729729729,0.11183312817870406,0.07822827584205756
BiasSens,0.3,45,Debiased-HITL,0.740612063018588,2.0074609891003092,0.6661977491961414,0.10804492409278721,0.08271219881066454
BiasSens,0.3,45,FE-HITL,0.7090370524364508,2.1261361450540006,0.8199356913183279,0.003072548402179409,0.01325224990420458
BiasSens,0.3,46,LR,0.7366121083855024,2.0389607974843216,0.6723451641946643,0.14293059644311812,0.09986579078854521
BiasSens,0.3,46,DL,0.7280833889440245,2.071709427498679,0.7018214943278536,0.1281808283260072,0.08949396301912062
BiasSens,0.3,46,Debiased-HITL,0.7284054333070639,2.070482249795627,0.7177234737667134,0.1152558777271444,0.07806130879324788
BiasSens,0.3,46,FE-HITL,0.7147899819861989,2.121745847644477,0.868608522229034,0.03790781142880195,0.0035231721171173763
BiasSens,0.3,47,LR,0.7590356332909788,1.9012988062818126,0.5647832298882173,0.16885964912280693,0.1350999757654356
BiasSens,0.3,47,DL,0.7556290139320443,1.9146913874246902,0.5780526401526611,0.1741228070175438,0.1281702330775604
BiasSens,0.3,47,Debiased-HITL,0.7508458936674322,1.9333388930186919,0.6339054898717862,0.12337092731829569,0.10411966190443439
BiasSens,0.3,47,FE-HITL,0.7064236452615713,2.0986233466164435,0.8819554641694418,0.013533834586466176,0.03705999177521928
BiasSens,0.3,48,LR,0.7461175115558898,1.9886381322850908,0.6060475161987041,0.13747203579418354,0.08778972439087497
BiasSens,0.3,48,DL,0.7410495583019031,2.008388461613559,0.5795656547810065,0.15900955867398814,0.10585961657390225
BiasSens,0.3,48,Debiased-HITL,0.7257203412183872,2.0669795973275833,0.6772129725684937,0.10100671140939588,0.060943325876211735
BiasSens,0.3,48,FE-HITL,0.6769339494993631,2.2432880909768986,0.888842026496148,0.020205409802725338,0.06677682868958043
BiasSens,0.3,49,LR,0.7487163028164534,1.9819994094410478,0.6149211724092438,0.16646466176804786,0.10232302637274573
BiasSens,0.3,49,DL,0.7431571380040514,2.0038034241520646,0.5871905395951345,0.20413226270737062,0.11710372533864771
BiasSens,0.3,49,Debiased-HITL,0.740544080237485,2.013970737712438,0.6851465559880432,0.12483902734641306,0.06747120540252984
BiasSens,0.3,49,FE-HITL,0.7005013350845584,2.1638084352240288,0.9211414808283692,0.0030679493977728844,0.07167025289437516
BiasSens,0.3,50,LR,0.7547375371120981,2.0013454509246658,0.6107171420954411,0.14903093883357033,0.10402366613809663
BiasSens,0.3,50,DL,0.7511402448095816,2.0159690049057066,0.6090889276373147,0.14715504978662874,0.10252951552563287
BiasSens,0.3,50,Debiased-HITL,0.7437510577484863,2.0456793279760364,0.6523233827995187,0.11496266002844957,0.06591224336317092
BiasSens,0.3,50,FE-HITL,0.7371341316575082,2.071923018798977,0.8420901850684696,0.025577880512090978,0.04364374119281364
BiasSens,0.3,51,LR,0.753127306531165,1.9577460837166496,0.6727024496801374,0.12219476025704401,0.08263296065286657
BiasSens,0.3,51,DL,0.744922937365989,1.9900112875420775,0.7490380767691692,0.07768660405338612,0.04207363910534474
BiasSens,0.3,51,Debiased-HITL,0.7366330140196057,2.022090100392787,0.7554757144360428,0.08235294117647052,0.043376845120070465
BiasSens,0.3,51,FE-HITL,0.718878449082966,2.089136930070385,0.8946422934111032,0.0023529411764705577,0.035948997576558714
BiasSens,0.3,52,LR,0.7247843377531318,2.017055769920394,0.698089773207144,0.053731890702365614,0.06672869044922203
BiasSens,0.3,52,DL,0.7196147095500658,2.0359117388895354,0.6907196604283233,0.060079059437210924,0.0759807061891937
BiasSens,0.3,52,Debiased-HITL,0.7065763296094523,2.082710498171475,0.7108440114370433,0.02125231778633585,0.04925360987356009
BiasSens,0.3,52,FE-HITL,0.7105690419225998,2.0684919001108995,0.8387959334957111,0.0255313079446583,0.011393104952721306
BiasSens,0.3,53,LR,0.7493860918995151,1.9991307872138193,0.5795807811874788,0.21612252345074812,0.139674661802386
BiasSens,0.3,53,DL,0.7445497868300837,2.0183280582856367,0.5602250474029405,0.2247515401292206,0.1496495475001128
BiasSens,0.3,53,Debiased-HITL,0.7350147754648569,2.0556513237917695,0.6471814761890875,0.13938437761607314,0.10473262007488293
BiasSens,0.3,53,FE-HITL,0.6898450866085017,2.2239650387411998,0.8942871307340119,0.024137634962543175,0.046839706969142206
BiasSens,0.3,54,LR,0.7349423353844051,2.0450909379296816,0.6498326159732186,0.125019427434646,0.07761960382721311
BiasSens,0.3,54,DL,0.7300888126231901,2.0637300291535756,0.6131907308377897,0.1474827225347881,0.10278030478002179
BiasSens,0.3,54,Debiased-HITL,0.7169457698125987,2.113378405986186,0.6611971104231167,0.08682768124501372,0.054330555486590146
BiasSens,0.3,54,FE-HITL,0.7150502988858467,2.120442712004202,0.8076367389060888,0.023934599484007335,0.020349068100679962
BiasSens,0.3,55,LR,0.7254530362238503,2.0651548914719666,0.6652554961378491,0.11426661573720398,0.08869489144631461
BiasSens,0.3,55,DL,0.719198362591864,2.08854638803228,0.6362881304741771,0.12122803666921322,0.10113210240107778
BiasSens,0.3,55,Debiased-HITL,0.7162356981560853,2.0995353313294833,0.7087903831705484,0.06272918258212379,0.05913829608089573
BiasSens,0.3,55,FE-HITL,0.7022340891658541,2.1507097115172753,0.8401953418482344,0.005452635599694333,0.014725340282740612
BiasSens,0.3,56,LR,0.7328962885425321,2.033944410301197,0.6553030303030303,0.09717394135502555,0.07720311280873046
BiasSens,0.3,56,DL,0.7266823101372782,2.057467521831576,0.6225942731966829,0.10932569299045292,0.09061222688538176
BiasSens,0.3,56,Debiased-HITL,0.6797873085403795,2.2269906220064506,0.7713740532331237,0.03818835715931512,0.029895130324397834
BiasSens,0.3,56,FE-HITL,0.6319223101160184,2.387640104505544,0.9061118791253724,0.008054417407158843,0.04858957875814712
BiasSens,0.3,57,LR,0.7589444759140984,1.9783268896421127,0.6406145911679381,0.10411434678065723,0.10929160562476084
BiasSens,0.3,57,DL,0.7508275727980165,2.0113585742753717,0.6540761194134715,0.08456674681627929,0.10452113564590189
BiasSens,0.3,57,Debiased-HITL,0.7314914101100743,2.0879428237204927,0.7110572020766825,0.05731587852880926,0.08147179207825743
BiasSens,0.3,57,FE-HITL,0.6853088642370702,2.260381607230197,0.944590694915593,0.04268412147119072,0.05943729883083346
BiasSens,0.3,58,LR,0.7620328122631057,1.9606143877897066,0.6839043309631545,0.09767222396980191,0.09564983747509703
BiasSens,0.3,58,DL,0.7570774651785981,1.9809227894427035,0.6916759710877358,0.09059452658068579,0.09456196917269584
BiasSens,0.3,58,Debiased-HITL,0.7231918594453046,2.1145749117349615,0.6609373944755859,0.12802768166089962,0.08889129181084196
BiasSens,0.3,58,FE-HITL,0.7306493050076295,2.0858962170629987,0.7904453974471535,0.021075810003145623,0.01776829715843556
BiasSens,0.3,59,LR,0.71796083584478,2.033214892290193,0.6135029354207436,0.16360336705537115,0.12880754777719944
BiasSens,0.3,59,DL,0.7074750251299977,2.0706659780928818,0.5933150183150183,0.17791914433546985,0.14737622479899154
BiasSens,0.3,59,Debiased-HITL,0.7139645674157526,2.0475687365220163,0.6687108385548595,0.11124411151440261,0.09317315740929666
BiasSens,0.3,59,FE-HITL,0.6980326226140603,2.1038200324341374,0.8637514998000267,0.02972237238396791,0.010318339462193751
BiasSens,0.3,60,LR,0.7362500995262906,1.9941555610791952,0.6764787175234936,0.0751430111092688,0.06519482253942088
BiasSens,0.3,60,DL,0.7247629072658157,2.0371188276364904,0.6078566189952328,0.12084438733211733,0.10816749996701772
BiasSens,0.3,60,Debiased-HITL,0.7314597360907336,2.0121835185085812,0.7154340836012862,0.02561764218205942,0.04374349979522514
BiasSens,0.3,60,FE-HITL,0.7129412393315098,2.080406895180343,0.826723829939264,0.017327143094014286,0.016762350091882344
BiasSens,0.3,61,LR,0.727868156299418,2.005193227709554,0.7388681641400111,0.11874459044771424,0.0703284705226619
BiasSens,0.3,61,DL,0.7192377085808306,2.0367416112845267,0.731393439492878,0.11813478637186248,0.08097974378354081
BiasSens,0.3,61,Debiased-HITL,0.7187379841814707,2.038553387680903,0.7512066695919263,0.10994177354630574,0.0639350301994477
BiasSens,0.3,61,FE-HITL,0.7182019042260557,2.040495184504397,0.8408392835773266,0.054075851758596194,0.014089718707983354
BiasSens,0.3,62,LR,0.7467459326092614,1.9787847706269615,0.5862998366852823,0.11411951348492866,0.10356571730368391
BiasSens,0.3,62,DL,0.7432888709109227,1.9922447595722887,0.5810432612873858,0.13358011634056055,0.11412298667550576
BiasSens,0.3,62,Debiased-HITL,0.7295796373075342,2.044749168052618,0.6168384879725086,0.08767847699629827,0.0742852418859212
BiasSens,0.3,62,FE-HITL,0.7175319478982423,2.08980138284964,0.8180765762472278,0.015547329455314562,0.03329781059361657
BiasSens,0.3,63,LR,0.7457435364422883,2.0289402502707943,0.685825807439155,0.11195131301514283,0.06567748618907131
BiasSens,0.3,63,DL,0.7405789794612428,2.049442973786657,0.6890765518754114,0.11160628713820209,0.07175450265350734
BiasSens,0.3,63,Debiased-HITL,0.7099845791485089,2.1669246116263143,0.7507549199958349,0.08068813494345406,0.04724866802891399
BiasSens,0.3,63,FE-HITL,0.6901692125868792,2.23972935500094,0.8222553885668669,0.048255702511021625,0.00647104830392585
BiasSens,0.3,64,LR,0.738482915811723,1.9917711588020113,0.5795697012802277,0.143348060873834,0.10383555866097419
BiasSens,0.3,64,DL,0.7319421593418214,2.0165252486796654,0.6058560612970904,0.11426116838487976,0.08202010706359525
BiasSens,0.3,64,Debiased-HITL,0.6830345984220507,2.192781388286755,0.5789473684210527,0.12702503681885124,0.06944262186454728
BiasSens,0.3,64,FE-HITL,0.6791370523712871,2.2062218993325713,0.8508771929824562,0.039641629847815385,0.06926530430266226
BiasSens,0.3,65,LR,0.7640951547390993,1.968495372892727,0.6271503351589498,0.0756783669405029,0.06462410586492993
BiasSens,0.3,65,DL,0.7535767038900438,2.0119021231993024,0.6439583843424392,0.06267114762260395,0.051867724587355196
BiasSens,0.3,65,Debiased-HITL,0.75532734209915,2.0047429167744535,0.6810923286561338,0.04543191436395322,0.035753651195280386
BiasSens,0.3,65,FE-HITL,0.7232632309728315,2.1320598944994913,0.8621920229808862,0.03790141896938015,0.06591301547138631
BiasSens,0.3,66,LR,0.727753341845838,2.0265273180562193,0.5903062454786593,0.13524415029443948,0.09811106164679986
BiasSens,0.3,66,DL,0.7226515765434768,2.04542723610318,0.601317287363799,0.09167752358121839,0.08362701836318204
BiasSens,0.3,66,Debiased-HITL,0.7075212500200146,2.1004789941926285,0.6606132329209253,0.05947157225493771,0.06747559621725634
BiasSens,0.3,66,FE-HITL,0.6486161574659957,2.3023008701384873,0.9217859064012912,0.07601229871280424,0.08603276262427886
BiasSens,0.3,67,LR,0.7479488713344786,1.9636378254413764,0.5647655547133457,0.16376925937009723,0.13120610598812252
BiasSens,0.3,67,DL,0.7358793965228729,2.0101025128535333,0.59416595865194,0.11934234748936712,0.11760270453526647
BiasSens,0.3,67,Debiased-HITL,0.732225472593161,2.023958935588373,0.6604527661438231,0.08217028955935823,0.07829257427147172
BiasSens,0.3,67,FE-HITL,0.6716667655082398,2.241168390609828,0.9511955599353973,0.047773213265500436,0.09251859319935177
BiasSens,0.3,68,LR,0.7432597865984318,2.0367562928140823,0.6531958379784467,0.0882694541231126,0.07522925442474038
BiasSens,0.3,68,DL,0.7402155874946883,2.0487957399338077,0.6643046107331821,0.07636469221835074,0.06615187347235946
BiasSens,0.3,68,Debiased-HITL,0.7378061697942202,2.0582747759358284,0.6855382245330252,0.058362369337979,0.05111837372371587
BiasSens,0.3,68,FE-HITL,0.7292465232687166,2.0916024357447043,0.8569227806662815,0.0034843205574912606,0.0341564715620504
BiasSens,0.3,69,LR,0.7290551618823898,2.0604846047100525,0.6366238591748016,0.1287782648823258,0.09851478939290681
BiasSens,0.3,69,DL,0.7200993907222524,2.0942612405891348,0.6339550853749072,0.13011459775419165,0.09272093958421479
BiasSens,0.3,69,Debiased-HITL,0.7159748643189003,2.1096349959724106,0.7014887622687641,0.10241693585602218,0.07016053035833439
BiasSens,0.3,69,FE-HITL,0.6807548100615028,2.2366143884545564,0.9045512987149852,0.0001442085832948914,0.04874140104359702
BiasSens,0.3,70,LR,0.7416973613305501,2.019089706818475,0.6140025876264409,0.16902101836595262,0.11723300147795931
BiasSens,0.3,70,DL,0.7385442515801739,2.0313758770383354,0.6259382819015846,0.14625447092392396,0.10798647989369713
BiasSens,0.3,70,Debiased-HITL,0.7177251376872,2.1107038171828534,0.6046151565562564,0.16777518787927492,0.10263382086430306
BiasSens,0.3,70,FE-HITL,0.7090466929652693,2.1429046259009854,0.8412036960782698,0.006098541172688154,0.02839037609493829
BiasSens,0.3,71,LR,0.7528226774960626,2.0071425989603817,0.5742699772687533,0.18986379474184356,0.12800201508679515
BiasSens,0.3,71,DL,0.7472612129444371,2.0295972466341357,0.5704541453969373,0.1872135994087214,0.12945896026588735
BiasSens,0.3,71,Debiased-HITL,0.7416471766747244,2.0520149597561423,0.6176637637258614,0.14895998310632452,0.083326960917789
BiasSens,0.3,71,FE-HITL,0.7236770796730372,2.122180754197695,0.8482582355168496,0.03380846795480941,0.03782267981948058
BiasSens,0.4,42,LR,0.7414462760970371,1.9633209116460335,0.5620149761742683,0.1700107449071333,0.12220034994705162
BiasSens,0.4,42,DL,0.7356301828709944,1.9852802815415413,0.5434624477177669,0.20087494243799753,0.13656635063146028
BiasSens,0.4,42,Debiased-HITL,0.7263852543421688,2.019694315251916,0.6347540424079525,0.1014406946911387,0.08692935831314046
BiasSens,0.4,42,FE-HITL,0.6641023663670418,2.237790191148177,0.906267332224071,0.04670745345700944,0.06884406216616236
BiasSens,0.4,43,LR,0.7411832493226851,2.0362377977110016,0.514495190442228,0.18774422012373826,0.1443745178273869
BiasSens,0.4,43,DL,0.7324063721659047,2.070475940427402,0.48750997072846775,0.20728183002279388,0.1659394779355997
BiasSens,0.4,43,Debiased-HITL,0.7290174880059757,2.0835452494022833,0.6294711406217901,0.08899788342559434,0.08238996662463882
BiasSens,0.4,43,FE-HITL,0.6794639700745073,2.2660564858811023,0.8646184057965968,0.061604526212959865,0.060707848364129804
BiasSens,0.4,44,LR,0.7300951186730797,2.0430391810868866,0.5185332646060326,0.29087050870892783,0.19016459908380867
BiasSens,0.4,44,DL,0.7229561598469594,2.0698819398712995,0.5207241123227034,0.2899391239221861,0.18056174755327867
BiasSens,0.4,44,Debiased-HITL,0.7253191815468212,2.061035595602962,0.5793493390259558,0.22476139266030382,0.1453070292564848
BiasSens,0.4,44,FE-HITL,0.6765550370742385,2.236513490391443,0.8575894821107897,0.028229600752789352,0.025181088919494637
BiasSens,0.4,45,LR,0.7552428094107562,1.9617757651256615,0.5470297029702971,0.14580536912751685,0.11299702418639994
BiasSens,0.4,45,DL,0.750577824714925,1.9803828952464022,0.58446519524618,0.12445469798657727,0.08507522635177919
BiasSens,0.4,45,Debiased-HITL,0.7495486641794993,1.9844643964612778,0.6002435064935066,0.1013003355704698,0.08021974325693301
BiasSens,0.4,45,FE-HITL,0.6903969189996823,2.2064001193350147,0.827922077922078,0.04869966442953022,0.06040525674306699
BiasSens,0.4,46,LR,0.7387377973170766,2.0413654260456924,0.5420278339133657,0.21782200869366275,0.1441643253877734
BiasSens,0.4,46,DL,0.730904201547554,2.0717431970709383,0.572446493790407,0.17507435369480662,0.12692870347858967
BiasSens,0.4,46,Debiased-HITL,0.7381889635393577,2.043508450397147,0.5994622195665165,0.16202242049874171,0.10468104779424507
BiasSens,0.4,46,FE-HITL,0.7059119485822607,2.1658139809021546,0.8808424450773302,0.018622740791580883,0.05536942400737882
BiasSens,0.4,47,LR,0.761706688597328,1.90169787874133,0.4454391545249334,0.23599337748344373,0.18188491151681854
BiasSens,0.4,47,DL,0.7590169213948775,1.9124005943089026,0.4653694755890528,0.21779249448123628,0.15965536717107587
BiasSens,0.4,47,Debiased-HITL,0.7584529893339685,1.914636921056339,0.5529961841137669,0.12841059602649008,0.10706972054254572
BiasSens,0.4,47,FE-HITL,0.6932931979566276,2.157482589467711,0.8468962539924122,0.030529801324503336,0.061441574023361936
BiasSens,0.4,48,LR,0.7490527092611956,1.9908340215189941,0.5013798896088313,0.21752818694308063,0.13213525040267782
BiasSens,0.4,48,DL,0.7442853683724403,2.0096553676135307,0.485813000988629,0.216732587743226,0.14465560760143184
BiasSens,0.4,48,Debiased-HITL,0.736803834836468,2.0388420249545542,0.5989582421736893,0.10845153664302609,0.06661042106556354
BiasSens,0.4,48,FE-HITL,0.6637980876227094,2.3043258292984135,0.878472088521411,0.016548463356973908,0.0883660679626496
BiasSens,0.4,49,LR,0.7522799391395699,1.9835044870991776,0.5104542177361211,0.2234360410830999,0.14469804003472733
BiasSens,0.4,49,DL,0.7467667402811806,2.0054552290154373,0.49184812105160325,0.24183006535947704,0.15221376562320832
BiasSens,0.4,49,Debiased-HITL,0.7436968026238504,2.0175746395118455,0.5885809892293213,0.1481792717086835,0.0958732615853359
BiasSens,0.4,49,FE-HITL,0.6715298488624662,2.284023423344693,0.8995294363693401,0.03482726423902893,0.09387562042360804
BiasSens,0.4,50,LR,0.7571385807608442,2.002963046206426,0.5191177986189838,0.18478059438001693,0.12234658205609009
BiasSens,0.4,50,DL,0.7543199956714595,2.0145524457404913,0.5142008442336756,0.20432666517112563,0.12880835917349875
BiasSens,0.4,50,Debiased-HITL,0.7162222547175912,2.1651243253959,0.5437383071602698,0.17004301305997438,0.09565668090117435
BiasSens,0.4,50,FE-HITL,0.7048997923556466,2.2078950715711563,0.7940926356369409,0.007871097369473445,0.051247394181099235
BiasSens,0.4,51,LR,0.7548474022551493,1.9594311446669572,0.5812610165352948,0.1388993010385201,0.09985195447566848
BiasSens,0.4,51,DL,0.7492512611248592,1.981669091716388,0.5945050720137226,0.1442903446299032,0.10318787546586371
BiasSens,0.4,51,Debiased-HITL,0.7430752438362904,2.0059251960394033,0.6449048277925283,0.10532930566886423,0.06756411386262448
BiasSens,0.4,51,FE-HITL,0.6999027549703685,2.1679175504568025,0.8862495792977075,0.005060304720746145,0.06401958022106959
BiasSens,0.4,52,LR,0.7256129978304182,2.018658014369586,0.5725948913821914,0.13790529010238906,0.12340229376313833
BiasSens,0.4,52,DL,0.7218312120144228,2.0325216581103045,0.5560060700905771,0.1538182593856655,0.1352876579807657
BiasSens,0.4,52,Debiased-HITL,0.7226062702847751,2.0296880879078723,0.6414966668337427,0.05605802047781572,0.06915898681970412
BiasSens,0.4,52,FE-HITL,0.7103074370342971,2.074195348279535,0.8568242193373766,0.056441979522184216,0.04348199062390487
BiasSens,0.4,53,LR,0.7527160394244745,2.0007331389467704,0.4409967510208948,0.2872516848382203,0.1984746011876651
BiasSens,0.4,53,DL,0.7480295621555575,2.0196029061581386,0.4425811320754718,0.2881690836597156,0.19716651614611597
BiasSens,0.4,53,Debiased-HITL,0.7477555071268027,2.020700915751283,0.5709905660377358,0.2038036766522,0.12422383385871268
BiasSens,0.4,53,FE-HITL,0.6731884290298737,2.3000639119569333,0.908033608490566,0.04442327370240995,0.08822886393343331
BiasSens,0.4,54,LR,0.7373345421630728,2.0471597666912684,0.49875724937862465,0.1999752658916646,0.14483052430837984
BiasSens,0.4,54,DL,0.7322087398178497,2.0670379735370283,0.4762164124909223,0.2219998650866818,0.16380393423419617
BiasSens,0.4,54,Debiased-HITL,0.7188247209070011,2.118062753179041,0.5701894317048853,0.1151710026308097,0.07901474371829809
BiasSens,0.4,54,FE-HITL,0.6959362788843392,2.2025843984753894,0.8445663010967098,0.04566815820835113,0.07409987216227523
BiasSens,0.4,55,LR,0.7282232476982864,2.067994822895755,0.5877717787830147,0.13862733011669182,0.09864847278959017
BiasSens,0.4,55,DL,0.7214239548222399,2.093703500781279,0.5542040119504908,0.15816098794822198,0.12702308590333988
BiasSens,0.4,55,Debiased-HITL,0.7156433192082754,2.115314824435317,0.6566715542521995,0.08662613981762923,0.05627894590364384
BiasSens,0.4,55,FE-HITL,0.6779891128058027,2.251015951782308,0.847067448680352,0.03025697706548769,0.0563584167337188
BiasSens,0.4,56,LR,0.7353276059529449,2.033866844836166,0.5309850920783397,0.15621744127345571,0.1323912772769931
BiasSens,0.4,56,DL,0.7287341002291727,2.0590447971138586,0.4939143501126973,0.18562636276731725,0.14958238381504563
BiasSens,0.4,56,Debiased-HITL,0.6830623339518103,2.2256410430873026,0.6923328523328524,0.04850646072544873,0.049948570204315826
BiasSens,0.4,56,FE-HITL,0.5682329813108756,2.5977235186127965,0.9719288119288119,0.0470349405484366,0.11093688453098749
BiasSens,0.4,57,LR,0.7605429853595541,1.9798841726228555,0.5408367975843312,0.16845049412642177,0.13893846110427815
BiasSens,0.4,57,DL,0.752743872841305,2.0118682328286144,0.5562531735902397,0.128929703524147,0.12799967875487253
BiasSens,0.4,57,Debiased-HITL,0.7284176852873143,2.108515241808289,0.6472564748731956,0.0703151221331344,0.08771549467056365
BiasSens,0.4,57,FE-HITL,0.641044019880536,2.424078046763013,0.9356712771482985,0.03951146746224132,0.08641488197765801
BiasSens,0.4,58,LR,0.7626424952578557,1.9638103633032513,0.5888569239443135,0.15530325255725708,0.1245752585584296
BiasSens,0.4,58,DL,0.7585114432615132,1.9808260628262304,0.5720709183528274,0.18288055702243344,0.1408667184277898
BiasSens,0.4,58,Debiased-HITL,0.7498950119094748,2.0158547686443313,0.6156296177197939,0.12770638972011972,0.09631749776395845
BiasSens,0.4,58,FE-HITL,0.7311011571601054,2.090222557593861,0.866741698631815,0.04773220677110834,0.05044239088755963
BiasSens,0.4,59,LR,0.7202514321639257,2.035268993848954,0.5124875124875125,0.19485775880289136,0.1611239186119488
BiasSens,0.4,59,DL,0.710059894194684,2.0720108584998895,0.48662092321803396,0.2200828507418523,0.18869372953869423
BiasSens,0.4,59,Debiased-HITL,0.704688609798861,2.091115299600745,0.6074223116476638,0.11725916219300836,0.11745634997481946
BiasSens,0.4,59,FE-HITL,0.6366037942074935,2.3196799823588967,0.905742145178765,0.010789618294796521,0.053097249891076115
BiasSens,0.4,60,LR,0.7389741626943415,1.9948516018814781,0.5668789808917197,0.14914487197794357,0.11381283465595805
BiasSens,0.4,60,DL,0.7273974965388403,2.038608191655957,0.5125819599503809,0.18941332835378244,0.14698724655853213
BiasSens,0.4,60,Debiased-HITL,0.7353003307377698,2.008840910837303,0.6339031339031339,0.07548413317369485,0.06638175854005277
BiasSens,0.4,60,FE-HITL,0.7033437967644468,2.126647755624282,0.8121883903133903,0.03189841716187569,0.03854626574434028
BiasSens,0.4,61,LR,0.7280528647348128,2.0081814933600732,0.6210715240386451,0.15151235989559342,0.11459824807527114
BiasSens,0.4,61,DL,0.720876493937475,2.0345057525724144,0.6181306473115094,0.1745944009417063,0.12591191569173826
BiasSens,0.4,61,Debiased-HITL,0.721169578795125,2.0334373376500494,0.6702550637659416,0.13952607605302225,0.09181626996567463
BiasSens,0.4,61,FE-HITL,0.6994783005201386,2.1110505578821113,0.8629032258064517,0.025753620963201884,0.0202030374271443
BiasSens,0.4,62,LR,0.7499150644589456,1.9803564745911224,0.5139641425487864,0.15477407028924328,0.12640979327223745
BiasSens,0.4,62,DL,0.7464463953235122,1.9940429172324303,0.5037527737893225,0.18147687386146527,0.13798183562774347
BiasSens,0.4,62,Debiased-HITL,0.7355509616674066,2.0364352350678536,0.5467852575281944,0.12711600835295678,0.0954780253841935
BiasSens,0.4,62,FE-HITL,0.6944239796673706,2.189067947236772,0.8431345192419486,0.03485582263295872,0.0709171427778034
BiasSens,0.4,63,LR,0.7471314341841998,2.031027315134578,0.5773074228400753,0.1414679519702351,0.09289343087999846
BiasSens,0.4,63,DL,0.7450844207452436,2.039231498371683,0.6175330847408058,0.11470488753593777,0.0686505626894062
BiasSens,0.4,63,Debiased-HITL,0.7102812582476878,2.1739854680915793,0.6815636770843937,0.06460341620158971,0.04750903440677587
BiasSens,0.4,63,FE-HITL,0.6540913038367009,2.3754674383140344,0.8388476025654076,0.009470657872484356,0.04309943120168973
